,election_year,pc_name,pc_no,electors,male_electors,female_electors,booths,votes_polled,male_voters,female_voters
2442,1996,Barh,18,"Electors: 10,88,618","Male Electors: 5,80,445","Female Electors: 5,08,173","Booths: 1,617","Total Votes Polled: 7,07,618 (65.0%)","Total Male Voters: 3,72,415","Female Voters: 3,35,203"
2443,1996,Barmer,23,"Electors: 13,29,885","Male Electors: 7,19,486","Female Electors: 6,10,399","Booths: 1,692","Total Votes Polled: 6,55,776 (49.3%)","Total Male Voters: 3,92,631","Female Voters: 2,63,145"
2444,1996,Baroda,22,"Electors: 13,96,257","Male Electors: 7,27,377","Female Electors: 6,68,880","Booths: 1,498","Total Votes Polled: 4,37,236 (31.3%)","Total Male Voters: 2,71,306","Female Voters: 1,65,930"
2445,1996,Barpeta,6,"Electors: 8,57,358","Male Electors: 4,67,340","Female Electors: 3,90,018","Booths: 1,194","Total Votes Polled: 7,05,207 (82.3%)","Total Male Voters: 3,86,430","Female Voters: 3,18,777"
2446,1996,Barrackpore,19,"Electors: 10,12,225","Male Electors: 5,66,355","Female Electors: 4,45,870","Booths: 1,385","Total Votes Polled: 8,25,298 (81.5%)","Total Male Voters: 4,73,777","Female Voters: 3,51,521"
2447,1996,Basirhat,14,"Electors: 10,23,023","Male Electors: 5,22,608","Female Electors: 5,00,415","Booths: 1,423","Total Votes Polled: 9,12,574 (89.2%)","Total Male Voters: 4,84,841","Female Voters: 4,27,733"
2448,1996,Bastar,20,"Electors: 9,23,408","Male Electors: 4,56,828","Female Electors: 4,66,580","Booths: 1,192","Total Votes Polled: 4,22,541 (45.8%)","Total Male Voters: 2,51,122","Female Voters: 1,71,419"
2449,1996,Basti,34,"Electors: 11,56,395","Male Electors: 6,44,964","Female Electors: 5,11,431","Booths: 1,345","Total Votes Polled: 5,44,459 (47.1%)","Total Male Voters: 3,28,276","Female Voters: 2,16,183"
2450,1996,Bayana,10,"Electors: 10,72,750","Male Electors: 5,94,156","Female Electors: 4,78,594","Booths: 1,463","Total Votes Polled: 3,87,319 (36.1%)","Total Male Voters: 2,77,400","Female Voters: 1,09,919"
2451,1996,Beed,34,"Electors: 11,46,418","Male Electors: 5,81,811","Female Electors: 5,64,607","Booths: 1,721","Total Votes Polled: 6,59,340 (57.5%)","Total Male Voters: 3,65,045","Female Voters: 2,94,295"
2452,1996,Begusarai,33,"Electors: 11,02,549","Male Electors: 5,74,419","Female Electors: 5,28,130","Booths: 1,472","Total Votes Polled: 6,69,783 (60.8%)","Total Male Voters: 4,02,127","Female Voters: 2,67,656"
2453,1996,Belgaum,25,"Electors: 11,66,310","Male Electors: 5,85,154","Female Electors: 5,81,156","Booths: 2,000","Total Votes Polled: 6,60,679 (56.7%)","Total Male Voters: 3,69,734","Female Voters: 2,90,945"
2454,1996,Bellary,5,"Electors: 11,55,671","Male Electors: 5,75,557","Female Electors: 5,80,114","Booths: 1,576","Total Votes Polled: 6,42,633 (55.6%)","Total Male Voters: 3,53,424","Female Voters: 2,89,209"
2455,1996,Berhampore,10,"Electors: 11,66,530","Male Electors: 5,93,515","Female Electors: 5,73,015","Booths: 1,522","Total Votes Polled: 9,45,166 (81.0%)","Total Male Voters: 5,21,408","Female Voters: 4,23,758"
2456,1996,Berhampur,11,"Electors: 10,49,078","Male Electors: 5,39,807","Female Electors: 5,09,271","Booths: 1,389","Total Votes Polled: 5,58,038 (53.2%)","Total Male Voters: 3,12,839","Female Voters: 2,45,199"
2457,1996,Bettiah,2,"Electors: 10,91,777","Male Electors: 5,92,937","Female Electors: 4,98,840","Booths: 1,511","Total Votes Polled: 6,31,754 (57.9%)","Total Male Voters: 4,10,642","Female Voters: 2,21,112"
2458,1996,Betul,28,"Electors: 9,42,780","Male Electors: 4,84,232","Female Electors: 4,58,548","Booths: 1,128","Total Votes Polled: 5,25,173 (55.7%)","Total Male Voters: 3,03,050","Female Voters: 2,22,123"
2459,1996,Bhadrachalam,5,"Electors: 11,02,108","Male Electors: 5,46,040","Female Electors: 5,56,068","Booths: 1,338","Total Votes Polled: 6,76,585 (61.4%)","Total Male Voters: 3,65,597","Female Voters: 3,10,988"
2460,1996,Bhadrak,3,"Electors: 11,29,875","Male Electors: 5,88,035","Female Electors: 5,41,840","Booths: 1,526","Total Votes Polled: 7,22,571 (64.0%)","Total Male Voters: 3,85,636","Female Voters: 3,36,935"
2461,1996,Bhagalpur,30,"Electors: 12,27,940","Male Electors: 6,61,438","Female Electors: 5,66,502","Booths: 1,682","Total Votes Polled: 6,55,328 (53.4%)","Total Male Voters: 4,13,316","Female Voters: 2,42,012"
2462,1996,Bhandara,24,"Electors: 9,07,907","Male Electors: 4,54,931","Female Electors: 4,52,976","Booths: 1,261","Total Votes Polled: 6,16,741 (67.9%)","Total Male Voters: 3,25,430","Female Voters: 2,91,311"
2463,1996,Bharatpur,9,"Electors: 10,70,695","Male Electors: 5,81,978","Female Electors: 4,88,717","Booths: 1,363","Total Votes Polled: 5,12,919 (47.9%)","Total Male Voters: 3,27,518","Female Voters: 1,85,401"
2464,1996,Bhatinda,11,"Electors: 11,31,612","Male Electors: 6,05,544","Female Electors: 5,26,068","Booths: 1,369","Total Votes Polled: 6,92,961 (61.2%)","Total Male Voters: 3,66,812","Female Voters: 3,26,149"
2465,1996,Bhavnagar,8,"Electors: 9,49,885","Male Electors: 4,93,895","Female Electors: 4,55,990","Booths: 1,379","Total Votes Polled: 4,41,164 (46.4%)","Total Male Voters: 2,62,889","Female Voters: 1,78,275"
2466,1996,Bhilwara,20,"Electors: 11,25,810","Male Electors: 5,78,095","Female Electors: 5,47,715","Booths: 1,524","Total Votes Polled: 4,81,958 (42.8%)","Total Male Voters: 2,81,863","Female Voters: 2,00,095"
2467,1996,Bhind,2,"Electors: 11,89,827","Male Electors: 6,52,349","Female Electors: 5,37,478","Booths: 1,481","Total Votes Polled: 5,13,481 (43.2%)","Total Male Voters: 3,31,768","Female Voters: 1,81,713"
2468,1996,Bhiwani,8,"Electors: 10,60,563","Male Electors: 5,72,576","Female Electors: 4,87,987","Booths: 1,560","Total Votes Polled: 7,49,299 (70.7%)","Total Male Voters: 4,10,633","Female Voters: 3,38,666"
2469,1996,Bhopal,30,"Electors: 14,56,014","Male Electors: 7,62,074","Female Electors: 6,93,940","Booths: 2,015","Total Votes Polled: 7,32,726 (50.3%)","Total Male Voters: 4,32,549","Female Voters: 3,00,177"
2470,1996,Bhubaneswar,9,"Electors: 12,08,667","Male Electors: 6,53,693","Female Electors: 5,54,974","Booths: 1,565","Total Votes Polled: 6,35,298 (52.6%)","Total Male Voters: 3,80,723","Female Voters: 2,54,575"
2471,1996,Bidar,1,"Electors: 11,28,431","Male Electors: 5,77,364","Female Electors: 5,51,067","Booths: 1,587","Total Votes Polled: 4,97,707 (44.1%)","Total Male Voters: 2,95,733","Female Voters: 2,01,974"
2472,1996,Bijapur,28,"Electors: 10,96,455","Male Electors: 5,57,359","Female Electors: 5,39,096","Booths: 1,561","Total Votes Polled: 5,19,633 (47.4%)","Total Male Voters: 2,90,348","Female Voters: 2,29,285"
2473,1996,Bijnor,5,"Electors: 12,13,828","Male Electors: 6,64,178","Female Electors: 5,49,650","Booths: 1,492","Total Votes Polled: 6,12,732 (50.5%)","Total Male Voters: 3,57,742","Female Voters: 2,54,990"
2474,1996,Bikaner,2,"Electors: 16,74,836","Male Electors: 9,06,965","Female Electors: 7,67,871","Booths: 2,274","Total Votes Polled: 7,77,212 (46.4%)","Total Male Voters: 4,67,318","Female Voters: 3,09,894"
2475,1996,Bikramganj,39,"Electors: 11,21,577","Male Electors: 6,01,647","Female Electors: 5,19,930","Booths: 1,621","Total Votes Polled: 6,59,395 (58.8%)","Total Male Voters: 3,98,646","Female Voters: 2,60,749"
2476,1996,Bilaspur,15,"Electors: 10,31,337","Male Electors: 5,22,698","Female Electors: 5,08,639","Booths: 1,391","Total Votes Polled: 5,57,347 (54.0%)","Total Male Voters: 3,15,427","Female Voters: 2,41,920"
2477,1996,Bilhaur,64,"Electors: 12,37,577","Male Electors: 7,18,473","Female Electors: 5,19,104","Booths: 1,501","Total Votes Polled: 5,62,195 (45.4%)","Total Male Voters: 3,26,084","Female Voters: 2,36,111"
2478,1996,Birbhum,42,"Electors: 9,94,683","Male Electors: 5,04,296","Female Electors: 4,90,387","Booths: 1,374","Total Votes Polled: 8,27,366 (83.2%)","Total Male Voters: 4,21,957","Female Voters: 4,05,409"
2479,1996,Bobbili,3,"Electors: 9,42,900","Male Electors: 4,61,684","Female Electors: 4,81,216","Booths: 1,218","Total Votes Polled: 6,40,026 (67.9%)","Total Male Voters: 3,27,741","Female Voters: 3,12,285"
2480,1996,Bolangir,16,"Electors: 9,72,722","Male Electors: 5,06,428","Female Electors: 4,66,294","Booths: 1,320","Total Votes Polled: 5,87,130 (60.4%)","Total Male Voters: 3,25,379","Female Voters: 2,61,751"
2481,1996,Bolpur,41,"Electors: 9,77,226","Male Electors: 4,94,307","Female Electors: 4,82,919","Booths: 1,359","Total Votes Polled: 8,02,298 (82.1%)","Total Male Voters: 4,09,172","Female Voters: 3,93,126"
2482,1996,Broach,23,"Electors: 10,28,659","Male Electors: 5,27,472","Female Electors: 5,01,187","Booths: 1,369","Total Votes Polled: 4,58,547 (44.6%)","Total Male Voters: 2,62,462","Female Voters: 1,96,085"
2483,1996,Budaun,10,"Electors: 10,97,550","Male Electors: 6,17,087","Female Electors: 4,80,463","Booths: 1,313","Total Votes Polled: 5,35,414 (48.8%)","Total Male Voters: 2,89,145","Female Voters: 2,46,269"
2484,1996,Bulandshahr,78,"Electors: 11,13,800","Male Electors: 6,05,242","Female Electors: 5,08,558","Booths: 1,372","Total Votes Polled: 4,81,519 (43.2%)","Total Male Voters: 2,88,898","Female Voters: 1,92,621"
2485,1996,Buldhana,18,"Electors: 10,23,215","Male Electors: 5,21,319","Female Electors: 5,01,896","Booths: 1,367","Total Votes Polled: 6,07,477 (59.4%)","Total Male Voters: 3,36,692","Female Voters: 2,70,785"
2486,1996,Bulsar,26,"Electors: 11,30,987","Male Electors: 5,72,825","Female Electors: 5,58,162","Booths: 1,235","Total Votes Polled: 4,29,819 (38.0%)","Total Male Voters: 2,42,172","Female Voters: 1,87,647"
2487,1996,Burdwan,39,"Electors: 11,44,191","Male Electors: 5,91,601","Female Electors: 5,52,590","Booths: 1,518","Total Votes Polled: 9,83,515 (86.0%)","Total Male Voters: 5,16,615","Female Voters: 4,66,900"
2488,1996,Buxar,37,"Electors: 10,24,374","Male Electors: 5,42,165","Female Electors: 4,82,209","Booths: 1,629","Total Votes Polled: 5,92,145 (57.8%)","Total Male Voters: 3,82,507","Female Voters: 2,09,638"
2489,1996,Calcutta North East,22,"Electors: 9,07,284","Male Electors: 5,34,880","Female Electors: 3,72,404","Booths: 1,089","Total Votes Polled: 6,60,413 (72.8%)","Total Male Voters: 3,99,263","Female Voters: 2,61,150"
2490,1996,Calcutta North West,21,"Electors: 6,93,995","Male Electors: 4,37,739","Female Electors: 2,56,256",Booths: 889,"Total Votes Polled: 4,52,757 (65.2%)","Total Male Voters: 2,80,331","Female Voters: 1,72,426"
2491,1996,Calcutta South,23,"Electors: 11,67,381","Male Electors: 6,71,260","Female Electors: 4,96,121","Booths: 1,466","Total Votes Polled: 8,52,458 (73.0%)","Total Male Voters: 5,68,891","Female Voters: 2,83,567"
2492,1996,Calicut,4,"Electors: 10,59,411","Male Electors: 5,15,003","Female Electors: 5,44,408","Booths: 1,129","Total Votes Polled: 7,58,736 (71.6%)","Total Male Voters: 3,87,914","Female Voters: 3,70,822"
2493,1996,Cannanore,2,"Electors: 10,46,188","Male Electors: 5,10,212","Female Electors: 5,35,976","Booths: 1,173","Total Votes Polled: 7,74,769 (74.1%)","Total Male Voters: 3,82,956","Female Voters: 3,91,813"
2494,1996,Chail,57,"Electors: 13,00,833","Male Electors: 7,14,076","Female Electors: 5,86,757","Booths: 1,528","Total Votes Polled: 3,80,785 (29.3%)","Total Male Voters: 2,09,433","Female Voters: 1,71,352"
2495,1996,Chamarajanagar,15,"Electors: 10,57,750","Male Electors: 5,35,385","Female Electors: 5,22,365","Booths: 1,395","Total Votes Polled: 7,14,967 (67.6%)","Total Male Voters: 3,87,273","Female Voters: 3,27,694"
2496,1996,Chandauli,51,"Electors: 12,78,693","Male Electors: 7,12,322","Female Electors: 5,66,371","Booths: 1,475","Total Votes Polled: 6,00,277 (46.9%)","Total Male Voters: 3,60,157","Female Voters: 2,40,120"
2497,1996,Chandigarh,1,"Electors: 4,50,599","Male Electors: 2,55,580","Female Electors: 1,95,019",Booths: 539,"Total Votes Polled: 2,63,189 (58.4%)","Total Male Voters: 1,48,822","Female Voters: 1,14,367"
2498,1996,Chandni Chowk,5,"Electors: 3,62,555","Male Electors: 1,98,110","Female Electors: 1,64,445",Booths: 421,"Total Votes Polled: 2,08,531 (57.5%)","Total Male Voters: 1,22,898","Female Voters: 85,633"
2499,1996,Chandrapur,26,"Electors: 11,80,374","Male Electors: 6,11,060","Female Electors: 5,69,314","Booths: 1,605","Total Votes Polled: 7,70,875 (65.3%)","Total Male Voters: 4,26,170","Female Voters: 3,44,705"
2500,1996,Chapra,7,"Electors: 10,01,896","Male Electors: 5,41,408","Female Electors: 4,60,488","Booths: 1,601","Total Votes Polled: 7,15,458 (71.4%)","Total Male Voters: 4,28,617","Female Voters: 2,86,841"
2501,1996,Chatra,44,"Electors: 10,16,116","Male Electors: 5,37,208","Female Electors: 4,78,908","Booths: 1,406","Total Votes Polled: 5,15,428 (50.7%)","Total Male Voters: 3,11,797","Female Voters: 2,03,631"
2502,1996,Chengalpattu,5,"Electors: 10,43,889","Male Electors: 5,23,679","Female Electors: 5,20,210","Booths: 1,345","Total Votes Polled: 7,38,989 (70.8%)","Total Male Voters: 3,85,157","Female Voters: 3,53,832"
2503,1996,Chhindwara,27,"Electors: 9,96,034","Male Electors: 5,13,715","Female Electors: 4,82,319","Booths: 1,317","Total Votes Polled: 6,38,331 (64.1%)","Total Male Voters: 3,53,924","Female Voters: 2,84,407"
2504,1996,Chhota Udaipur,21,"Electors: 9,43,031","Male Electors: 4,86,077","Female Electors: 4,56,954","Booths: 1,205","Total Votes Polled: 3,50,637 (37.2%)","Total Male Voters: 2,02,170","Female Voters: 1,48,467"
2505,1996,Chidambaram,12,"Electors: 10,26,604","Male Electors: 5,20,356","Female Electors: 5,06,248","Booths: 1,362","Total Votes Polled: 7,25,700 (70.7%)","Total Male Voters: 3,71,703","Female Voters: 3,53,997"
2506,1996,Chikballapur,9,"Electors: 11,00,377","Male Electors: 5,61,862","Female Electors: 5,38,515","Booths: 1,498","Total Votes Polled: 7,81,056 (71.0%)","Total Male Voters: 4,21,315","Female Voters: 3,59,741"
2507,1996,Chikkodi,26,"Electors: 10,27,561","Male Electors: 5,20,243","Female Electors: 5,07,318","Booths: 1,249","Total Votes Polled: 5,84,189 (56.9%)","Total Male Voters: 3,16,841","Female Voters: 2,67,348"
2508,1996,Chikmagalur,20,"Electors: 9,96,548","Male Electors: 4,97,484","Female Electors: 4,99,064","Booths: 1,424","Total Votes Polled: 6,49,775 (65.2%)","Total Male Voters: 3,47,181","Female Voters: 3,02,594"
2509,1996,Chimur,25,"Electors: 9,89,212","Male Electors: 5,02,080","Female Electors: 4,87,132","Booths: 1,356","Total Votes Polled: 7,21,187 (72.9%)","Total Male Voters: 3,88,778","Female Voters: 3,32,409"
2510,1996,Chirayinkil,19,"Electors: 10,35,445","Male Electors: 4,86,398","Female Electors: 5,49,047","Booths: 1,272","Total Votes Polled: 6,96,024 (67.2%)","Total Male Voters: 3,27,840","Female Voters: 3,68,184"
2511,1996,Chitradurga,7,"Electors: 11,18,685","Male Electors: 5,68,472","Female Electors: 5,50,213","Booths: 1,598","Total Votes Polled: 7,22,485 (64.6%)","Total Male Voters: 3,94,610","Female Voters: 3,27,875"
2512,1996,Chittoor,21,"Electors: 11,32,837","Male Electors: 5,66,550","Female Electors: 5,66,287","Booths: 1,408","Total Votes Polled: 8,11,110 (71.6%)","Total Male Voters: 4,27,351","Female Voters: 3,83,759"
2513,1996,Chittorgarh,19,"Electors: 12,36,357","Male Electors: 6,38,517","Female Electors: 5,97,840","Booths: 1,632","Total Votes Polled: 4,69,227 (38.0%)","Total Male Voters: 2,93,417","Female Voters: 1,75,810"
2514,1996,Churu,3,"Electors: 11,60,594","Male Electors: 6,07,639","Female Electors: 5,52,955","Booths: 1,713","Total Votes Polled: 5,95,501 (51.3%)","Total Male Voters: 3,24,033","Female Voters: 2,71,468"
2515,1996,Coimbatore,20,"Electors: 13,17,120","Male Electors: 6,82,748","Female Electors: 6,34,372","Booths: 1,659","Total Votes Polled: 8,48,217 (64.4%)","Total Male Voters: 4,64,812","Female Voters: 3,83,405"
2516,1996,Contai,31,"Electors: 9,31,232","Male Electors: 4,74,983","Female Electors: 4,56,249","Booths: 1,312","Total Votes Polled: 8,29,074 (89.0%)","Total Male Voters: 4,28,933","Female Voters: 4,00,141"
2517,1996,Cooch Behar,1,"Electors: 10,64,791","Male Electors: 5,45,938","Female Electors: 5,18,853","Booths: 1,477","Total Votes Polled: 9,53,613 (89.6%)","Total Male Voters: 4,92,480","Female Voters: 4,61,133"
2518,1996,Cuddalore,11,"Electors: 10,42,486","Male Electors: 5,23,507","Female Electors: 5,18,979","Booths: 1,372","Total Votes Polled: 7,29,417 (70.0%)","Total Male Voters: 3,69,173","Female Voters: 3,60,244"
2519,1996,Cuddapah,23,"Electors: 11,52,736","Male Electors: 5,74,717","Female Electors: 5,78,019","Booths: 1,529","Total Votes Polled: 7,67,958 (66.6%)","Total Male Voters: 3,99,195","Female Voters: 3,68,763"
2520,1996,Cuttack,6,"Electors: 11,27,256","Male Electors: 6,12,927","Female Electors: 5,14,329","Booths: 1,476","Total Votes Polled: 7,08,148 (62.8%)","Total Male Voters: 4,01,071","Female Voters: 3,07,077"
2521,1996,Dadra & Nagar Haveli,1,"Electors: 94,909","Male Electors: 49,806","Female Electors: 45,103",Booths: 123,"Total Votes Polled: 73,032 (77.0%)","Total Male Voters: 37,400","Female Voters: 35,632"
2522,1996,Dahanu,11,"Electors: 13,93,889","Male Electors: 7,60,209","Female Electors: 6,33,680","Booths: 1,772","Total Votes Polled: 5,58,156 (40.0%)","Total Male Voters: 3,20,452","Female Voters: 2,37,704"
2523,1996,Dahod,17,"Electors: 10,06,608","Male Electors: 5,08,981","Female Electors: 4,97,627","Booths: 1,317","Total Votes Polled: 3,08,477 (30.7%)","Total Male Voters: 1,76,657","Female Voters: 1,31,820"
2524,1996,Daman And Diu,1,"Electors: 70,202","Male Electors: 36,527","Female Electors: 33,675",Booths: 82,"Total Votes Polled: 49,606 (70.7%)","Total Male Voters: 24,181","Female Voters: 25,425"
2525,1996,Damoh,7,"Electors: 11,74,713","Male Electors: 6,17,228","Female Electors: 5,57,485","Booths: 1,526","Total Votes Polled: 6,13,528 (52.2%)","Total Male Voters: 3,81,469","Female Voters: 2,32,059"
2526,1996,Darbhanga,15,"Electors: 10,25,836","Male Electors: 5,38,121","Female Electors: 4,87,715","Booths: 1,382","Total Votes Polled: 6,28,362 (61.3%)","Total Male Voters: 4,39,857","Female Voters: 1,88,505"
2527,1996,Darjeeling,4,"Electors: 12,12,950","Male Electors: 6,35,495","Female Electors: 5,77,455","Booths: 1,716","Total Votes Polled: 8,43,297 (69.5%)","Total Male Voters: 4,48,719","Female Voters: 3,94,578"
2528,1996,Dausa,7,"Electors: 12,43,812","Male Electors: 6,59,116","Female Electors: 5,84,696","Booths: 1,550","Total Votes Polled: 6,64,895 (53.5%)","Total Male Voters: 3,95,255","Female Voters: 2,69,640"
2529,1996,Davangere,6,"Electors: 11,43,500","Male Electors: 5,84,112","Female Electors: 5,59,388","Booths: 1,637","Total Votes Polled: 7,47,950 (65.4%)","Total Male Voters: 4,16,647","Female Voters: 3,31,303"
2530,1996,Delhi Sadar,6,"Electors: 5,00,633","Male Electors: 2,83,077","Female Electors: 2,17,556",Booths: 551,"Total Votes Polled: 3,01,583 (60.2%)","Total Male Voters: 1,72,459","Female Voters: 1,29,124"
2531,1996,Deogarh,18,"Electors: 10,81,508","Male Electors: 5,79,256","Female Electors: 5,02,252","Booths: 1,477","Total Votes Polled: 5,80,176 (53.7%)","Total Male Voters: 3,45,022","Female Voters: 2,35,154"
2532,1996,Deoria,41,"Electors: 12,36,272","Male Electors: 6,81,078","Female Electors: 5,55,194","Booths: 1,495","Total Votes Polled: 5,84,094 (47.3%)","Total Male Voters: 3,50,941","Female Voters: 2,33,153"
2533,1996,Dhanbad,47,"Electors: 14,32,169","Male Electors: 8,03,505","Female Electors: 6,28,664","Booths: 1,848","Total Votes Polled: 8,19,890 (57.3%)","Total Male Voters: 5,12,673","Female Voters: 3,07,217"
2534,1996,Dhandhuka,9,"Electors: 9,76,470","Male Electors: 5,01,157","Female Electors: 4,75,313","Booths: 1,296","Total Votes Polled: 3,19,475 (32.7%)","Total Male Voters: 1,99,917","Female Voters: 1,19,558"
2535,1996,Dhar,36,"Electors: 11,11,600","Male Electors: 5,66,518","Female Electors: 5,45,082","Booths: 1,266","Total Votes Polled: 6,05,585 (54.5%)","Total Male Voters: 3,40,036","Female Voters: 2,65,549"
2536,1996,Dharmapuri,13,"Electors: 11,22,427","Male Electors: 5,67,991","Female Electors: 5,54,436","Booths: 1,361","Total Votes Polled: 7,38,915 (65.8%)","Total Male Voters: 3,89,814","Female Voters: 3,49,101"
2537,1996,Dharwad North,24,"Electors: 10,71,304","Male Electors: 5,49,047","Female Electors: 5,22,257","Booths: 1,506","Total Votes Polled: 5,98,156 (55.8%)","Total Male Voters: 3,35,700","Female Voters: 2,62,456"
2538,1996,Dharwad South,23,"Electors: 10,40,747","Male Electors: 5,36,593","Female Electors: 5,04,154","Booths: 1,492","Total Votes Polled: 6,22,321 (59.8%)","Total Male Voters: 3,46,685","Female Voters: 2,75,636"
2539,1996,Dhenkanal,19,"Electors: 10,50,237","Male Electors: 5,56,513","Female Electors: 4,93,724","Booths: 1,400","Total Votes Polled: 5,74,824 (54.7%)","Total Male Voters: 3,40,335","Female Voters: 2,34,489"
2540,1996,Dhubri,4,"Electors: 9,30,942","Male Electors: 4,79,410","Female Electors: 4,51,532","Booths: 1,199","Total Votes Polled: 8,10,647 (87.1%)","Total Male Voters: 4,21,134","Female Voters: 3,89,513"
2541,1996,Dhule,14,"Electors: 10,77,969","Male Electors: 5,49,968","Female Electors: 5,28,001","Booths: 1,346","Total Votes Polled: 3,90,563 (36.2%)","Total Male Voters: 2,51,548","Female Voters: 1,39,015"
2542,1996,Diamond Harbour,17,"Electors: 11,05,494","Male Electors: 6,01,305","Female Electors: 5,04,189","Booths: 1,429","Total Votes Polled: 8,89,735 (80.5%)","Total Male Voters: 4,82,033","Female Voters: 4,07,702"
2543,1996,Dibrugarh,13,"Electors: 8,40,893","Male Electors: 4,41,434","Female Electors: 3,99,459","Booths: 1,071","Total Votes Polled: 5,91,297 (70.3%)","Total Male Voters: 3,21,155","Female Voters: 2,70,142"
2544,1996,Dindigul,23,"Electors: 10,75,085","Male Electors: 5,36,745","Female Electors: 5,38,340","Booths: 1,418","Total Votes Polled: 7,25,466 (67.5%)","Total Male Voters: 3,68,983","Female Voters: 3,56,483"
2545,1996,Domariaganj,35,"Electors: 11,21,884","Male Electors: 6,19,251","Female Electors: 5,02,633","Booths: 1,393","Total Votes Polled: 5,81,728 (51.9%)","Total Male Voters: 3,19,954","Female Voters: 2,61,774"
2546,1996,Dum Dum,20,"Electors: 15,44,506","Male Electors: 8,27,377","Female Electors: 7,17,129","Booths: 2,000","Total Votes Polled: 12,52,429 (81.1%)","Total Male Voters: 6,77,717","Female Voters: 5,74,712"
2547,1996,Dumka,27,"Electors: 9,49,909","Male Electors: 4,85,725","Female Electors: 4,64,184","Booths: 1,379","Total Votes Polled: 5,28,690 (55.7%)","Total Male Voters: 3,17,214","Female Voters: 2,11,476"
2548,1996,Durg,21,"Electors: 12,50,065","Male Electors: 6,42,983","Female Electors: 6,07,082","Booths: 1,435","Total Votes Polled: 6,54,596 (52.4%)","Total Male Voters: 3,67,244","Female Voters: 2,87,352"
2549,1996,Durgapur,37,"Electors: 11,39,493","Male Electors: 6,02,766","Female Electors: 5,36,727","Booths: 1,576","Total Votes Polled: 9,17,970 (80.6%)","Total Male Voters: 4,94,146","Female Voters: 4,23,824"
2550,1996,East Delhi,4,"Electors: 22,21,193","Male Electors: 12,62,983","Female Electors: 9,58,210","Booths: 2,485","Total Votes Polled: 11,22,631 (50.5%)","Total Male Voters: 6,50,538","Female Voters: 4,72,093"
2551,1996,Eluru,11,"Electors: 11,18,637","Male Electors: 5,57,257","Female Electors: 5,61,380","Booths: 1,323","Total Votes Polled: 7,95,079 (71.1%)","Total Male Voters: 4,13,978","Female Voters: 3,81,101"
2552,1996,Erandol,16,"Electors: 10,35,322","Male Electors: 5,25,836","Female Electors: 5,09,486","Booths: 1,446","Total Votes Polled: 5,31,894 (51.4%)","Total Male Voters: 3,01,370","Female Voters: 2,30,524"
2553,1996,Ernakulam,11,"Electors: 10,70,063","Male Electors: 5,27,699","Female Electors: 5,42,364","Booths: 1,237","Total Votes Polled: 7,29,915 (68.2%)","Total Male Voters: 3,64,472","Female Voters: 3,65,443"
2554,1996,Etah,71,"Electors: 10,20,377","Male Electors: 5,61,254","Female Electors: 4,59,123","Booths: 1,235","Total Votes Polled: 4,78,551 (46.9%)","Total Male Voters: 2,87,147","Female Voters: 1,91,404"
2555,1996,Etawah,66,"Electors: 11,23,677","Male Electors: 6,29,330","Female Electors: 4,94,347","Booths: 1,436","Total Votes Polled: 5,18,933 (46.2%)","Total Male Voters: 3,26,760","Female Voters: 1,92,173"
2556,1996,Faizabad,28,"Electors: 11,88,558","Male Electors: 6,48,560","Female Electors: 5,39,998","Booths: 1,358","Total Votes Polled: 5,73,616 (48.3%)","Total Male Voters: 3,15,497","Female Voters: 2,58,119"
2557,1996,Faridabad,6,"Electors: 13,94,387","Male Electors: 7,43,783","Female Electors: 6,50,604","Booths: 1,857","Total Votes Polled: 8,44,989 (60.6%)","Total Male Voters: 4,84,415","Female Voters: 3,60,574"
2558,1996,Faridkot,12,"Electors: 11,09,708","Male Electors: 6,04,713","Female Electors: 5,04,995","Booths: 1,341","Total Votes Polled: 7,99,077 (72.0%)","Total Male Voters: 4,39,492","Female Voters: 3,59,585"
2559,1996,Farrukhabad,68,"Electors: 12,13,726","Male Electors: 6,72,754","Female Electors: 5,40,972","Booths: 1,509","Total Votes Polled: 5,90,001 (48.6%)","Total Male Voters: 3,24,050","Female Voters: 2,65,951"
2560,1996,Fatehpur,58,"Electors: 11,41,848","Male Electors: 6,30,074","Female Electors: 5,11,774","Booths: 1,377","Total Votes Polled: 4,14,013 (36.3%)","Total Male Voters: 2,89,836","Female Voters: 1,24,177"
2561,1996,Ferozepur,13,"Electors: 11,47,220","Male Electors: 6,09,540","Female Electors: 5,37,680","Booths: 1,448","Total Votes Polled: 7,34,250 (64.0%)","Total Male Voters: 3,89,163","Female Voters: 3,45,087"
2562,1996,Firozabad,72,"Electors: 11,31,286","Male Electors: 5,88,343","Female Electors: 5,42,943",Booths: 677,"Total Votes Polled: 4,63,468 (41.0%)","Total Male Voters: 2,60,314","Female Voters: 2,03,154"
2563,1996,Gandhinagar,11,"Electors: 17,52,944","Male Electors: 9,08,307","Female Electors: 8,44,637","Booths: 1,826","Total Votes Polled: 4,98,010 (28.4%)","Total Male Voters: 3,10,193","Female Voters: 1,87,817"
2564,1996,Ganganagar,1,"Electors: 11,80,035","Male Electors: 6,44,091","Female Electors: 5,35,944","Booths: 1,721","Total Votes Polled: 5,16,622 (43.8%)","Total Male Voters: 3,03,181","Female Voters: 2,13,441"
