,election_year,pc_name,pc_no,electors,male_electors,female_electors,booths,votes_polled,male_voters,female_voters
1868,1991,Amreli,7,"Electors: 10,17,957","Male Electors: 5,54,737","Female Electors: 4,63,220","Booths: 1,063","Total Votes Polled: 2,47,378 (24.3%)","Total Male Voters: 1,57,358","Female Voters: 90,020"
1869,1991,Amritsar,2,"Electors: 9,25,377","Male Electors: 5,27,869","Female Electors: 3,97,508",Booths: 945,"Total Votes Polled: 5,65,325 (61.1%)","Total Male Voters: 3,53,274","Female Voters: 2,12,051"
1870,1991,Amroha,6,"Electors: 8,94,732","Male Electors: 4,33,998","Female Electors: 4,60,734","Booths: 1,072","Total Votes Polled: 6,03,706 (67.5%)","Total Male Voters: 3,09,016","Female Voters: 2,94,690"
1871,1991,Anakapalli,6,"Electors: 9,11,580","Male Electors: 4,70,904","Female Electors: 4,40,676",Booths: 983,"Total Votes Polled: 4,57,804 (50.2%)","Total Male Voters: 2,74,855","Female Voters: 1,82,949"
1872,1991,Anand,20,"Electors: 10,16,053","Male Electors: 5,15,454","Female Electors: 5,00,599","Booths: 1,184","Total Votes Polled: 6,28,105 (61.8%)","Total Male Voters: 3,56,534","Female Voters: 2,71,571"
1873,1991,Anantapur,25,"Electors: 1,69,120","Male Electors: 99,014","Female Electors: 70,106",Booths: 295,"Total Votes Polled: 1,08,822 (64.4%)","Total Male Voters: 63,500","Female Voters: 45,322"
1874,1991,Andaman & Nicobar Islands,1,"Electors: 8,22,940","Male Electors: 4,52,382","Female Electors: 3,70,558",Booths: 845,"Total Votes Polled: 4,30,997 (52.4%)","Total Male Voters: 3,08,982","Female Voters: 1,22,015"
1875,1991,Aonla,11,"Electors: 9,68,764","Male Electors: 4,82,893","Female Electors: 4,85,871","Booths: 1,100","Total Votes Polled: 6,70,706 (69.2%)","Total Male Voters: 3,48,558","Female Voters: 3,22,148"
1876,1991,Arakkonam,6,"Electors: 9,76,896","Male Electors: 5,28,205","Female Electors: 4,48,691","Booths: 1,154","Total Votes Polled: 8,10,177 (82.9%)","Total Male Voters: 4,69,488","Female Voters: 3,40,689"
1877,1991,Arambagh,28,"Electors: 9,20,630","Male Electors: 4,87,287","Female Electors: 4,33,343","Booths: 1,121","Total Votes Polled: 5,53,024 (60.1%)","Total Male Voters: 3,44,602","Female Voters: 2,08,422"
1878,1991,Araria,22,"Electors: 10,70,495","Male Electors: 5,63,546","Female Electors: 5,06,949","Booths: 1,341","Total Votes Polled: 6,89,440 (64.4%)","Total Male Voters: 3,75,620","Female Voters: 3,13,820"
1879,1991,Arrah,36,"Electors: 2,12,830","Male Electors: 1,19,098","Female Electors: 93,732",Booths: 653,"Total Votes Polled: 1,19,376 (56.1%)","Total Male Voters: 68,977","Female Voters: 50,399"
1880,1991,Arunachal East,2,"Electors: 3,06,485","Male Electors: 1,60,273","Female Electors: 1,46,212",Booths: 926,"Total Votes Polled: 1,46,948 (48.0%)","Total Male Voters: 82,571","Female Voters: 64,377"
1881,1991,Arunachal West,1,"Electors: 11,26,207","Male Electors: 6,28,475","Female Electors: 4,97,732","Booths: 1,374","Total Votes Polled: 7,22,290 (64.1%)","Total Male Voters: 4,23,672","Female Voters: 2,98,618"
1882,1991,Asansol,38,"Electors: 9,95,423","Male Electors: 5,46,362","Female Electors: 4,49,061","Booths: 1,210","Total Votes Polled: 4,97,960 (50.0%)","Total Male Voters: 3,02,118","Female Voters: 1,95,842"
1883,1991,Aska,10,"Electors: 9,78,604","Male Electors: 5,35,783","Female Electors: 4,42,821","Booths: 1,170","Total Votes Polled: 4,94,615 (50.5%)","Total Male Voters: 3,02,461","Female Voters: 1,92,154"
1884,1991,Aurangabad,40,"Electors: 12,05,538","Male Electors: 6,22,326","Female Electors: 5,83,212","Booths: 1,345","Total Votes Polled: 5,83,145 (48.4%)","Total Male Voters: 3,50,411","Female Voters: 2,32,734"
1885,1991,Aurangabad,33,"Electors: 4,39,888","Male Electors: 2,33,457","Female Electors: 2,06,431",Booths: 656,"Total Votes Polled: 3,14,973 (71.6%)","Total Male Voters: 1,65,194","Female Voters: 1,49,779"
1886,1991,Autonomous District,3,"Electors: 9,81,903","Male Electors: 5,46,101","Female Electors: 4,35,802",Booths: 979,"Total Votes Polled: 4,86,272 (49.5%)","Total Male Voters: 2,85,904","Female Voters: 2,00,368"
1887,1991,Azamgarh,45,"Electors: 10,30,244","Male Electors: 5,03,807","Female Electors: 5,26,437","Booths: 1,079","Total Votes Polled: 8,00,229 (77.7%)","Total Male Voters: 3,82,079","Female Voters: 4,18,150"
1888,1991,Badagara,3,"Electors: 8,74,889","Male Electors: 4,80,279","Female Electors: 3,94,610","Booths: 1,049","Total Votes Polled: 3,97,126 (45.4%)","Total Male Voters: 2,38,275","Female Voters: 1,58,851"
1889,1991,Bagaha,1,"Electors: 9,52,600","Male Electors: 4,72,433","Female Electors: 4,80,167","Booths: 1,213","Total Votes Polled: 6,12,827 (64.3%)","Total Male Voters: 3,24,261","Female Voters: 2,88,566"
1890,1991,Bagalkot,27,"Electors: 9,37,210","Male Electors: 5,31,414","Female Electors: 4,05,796","Booths: 1,153","Total Votes Polled: 4,82,277 (51.5%)","Total Male Voters: 3,17,666","Female Voters: 1,64,611"
1891,1991,Baghpat,81,"Electors: 9,22,738","Male Electors: 5,07,291","Female Electors: 4,15,447",Booths: 928,"Total Votes Polled: 4,30,987 (46.7%)","Total Male Voters: 2,37,042","Female Voters: 1,93,945"
1892,1991,Bahraich,31,"Electors: 8,10,944","Male Electors: 4,05,596","Female Electors: 4,05,348","Booths: 1,000","Total Votes Polled: 4,61,260 (56.9%)","Total Male Voters: 2,59,200","Female Voters: 2,02,060"
1893,1991,Balaghat,23,"Electors: 9,95,301","Male Electors: 5,34,325","Female Electors: 4,60,976","Booths: 1,194","Total Votes Polled: 6,11,825 (61.5%)","Total Male Voters: 3,41,290","Female Voters: 2,70,535"
1894,1991,Balasore,2,"Electors: 9,26,690","Male Electors: 4,93,463","Female Electors: 4,33,227","Booths: 1,080","Total Votes Polled: 4,92,043 (53.1%)","Total Male Voters: 3,04,017","Female Voters: 1,88,026"
1895,1991,Balia,19,"Electors: 10,03,696","Male Electors: 5,19,536","Female Electors: 4,84,160","Booths: 1,070","Total Votes Polled: 4,76,635 (47.5%)","Total Male Voters: 2,87,210","Female Voters: 1,89,425"
1896,1991,Ballia,43,"Electors: 9,42,754","Male Electors: 5,18,625","Female Electors: 4,24,129","Booths: 1,037","Total Votes Polled: 4,94,978 (52.5%)","Total Male Voters: 3,46,484","Female Voters: 1,48,494"
1897,1991,Balrampur,32,"Electors: 9,68,371","Male Electors: 5,06,525","Female Electors: 4,61,846","Booths: 1,194","Total Votes Polled: 7,94,795 (82.1%)","Total Male Voters: 4,39,759","Female Voters: 3,55,036"
1898,1991,Balurghat,6,"Electors: 9,09,163","Male Electors: 4,67,247","Female Electors: 4,41,916","Booths: 1,125","Total Votes Polled: 4,29,696 (47.3%)","Total Male Voters: 2,65,175","Female Voters: 1,64,521"
1899,1991,Banaskantha,14,"Electors: 8,89,615","Male Electors: 4,89,413","Female Electors: 4,00,202",Booths: 981,"Total Votes Polled: 3,87,530 (43.6%)","Total Male Voters: 2,13,141","Female Voters: 1,74,389"
1900,1991,Banda,59,"Electors: 13,35,138","Male Electors: 7,03,607","Female Electors: 6,31,531","Booths: 1,619","Total Votes Polled: 6,17,388 (46.2%)","Total Male Voters: 3,52,184","Female Voters: 2,65,204"
1901,1991,Bangalore North,12,"Electors: 13,28,381","Male Electors: 7,14,985","Female Electors: 6,13,396","Booths: 1,467","Total Votes Polled: 6,07,128 (45.7%)","Total Male Voters: 3,50,797","Female Voters: 2,56,331"
1902,1991,Bangalore South,13,"Electors: 9,62,029","Male Electors: 5,07,227","Female Electors: 4,54,802","Booths: 1,230","Total Votes Polled: 4,87,594 (50.7%)","Total Male Voters: 2,75,326","Female Voters: 2,12,268"
1903,1991,Banka,29,"Electors: 9,42,357","Male Electors: 4,79,421","Female Electors: 4,62,936","Booths: 1,154","Total Votes Polled: 6,82,903 (72.5%)","Total Male Voters: 3,49,502","Female Voters: 3,33,401"
1904,1991,Bankura,35,"Electors: 9,63,344","Male Electors: 5,39,113","Female Electors: 4,24,231","Booths: 1,021","Total Votes Polled: 4,56,627 (47.4%)","Total Male Voters: 2,78,964","Female Voters: 1,77,663"
1905,1991,Bansgaon,37,"Electors: 9,56,533","Male Electors: 4,87,943","Female Electors: 4,68,590","Booths: 1,051","Total Votes Polled: 4,80,299 (50.2%)","Total Male Voters: 2,74,073","Female Voters: 2,06,226"
1906,1991,Banswara,16,"Electors: 9,99,363","Male Electors: 4,95,680","Female Electors: 5,03,683","Booths: 1,165","Total Votes Polled: 6,23,289 (62.4%)","Total Male Voters: 3,27,181","Female Voters: 2,96,108"
1907,1991,Bapatla,16,"Electors: 8,80,429","Male Electors: 4,84,256","Female Electors: 3,96,173",Booths: 942,"Total Votes Polled: 4,50,698 (51.2%)","Total Male Voters: 2,89,637","Female Voters: 1,61,061"
1908,1991,Bara Banki,29,"Electors: 12,61,608","Male Electors: 6,62,705","Female Electors: 5,98,903","Booths: 1,627","Total Votes Polled: 5,91,795 (46.9%)","Total Male Voters: 3,59,105","Female Voters: 2,32,690"
1909,1991,Baramati,43,"Electors: 10,75,164","Male Electors: 6,09,691","Female Electors: 4,65,473","Booths: 1,388","Total Votes Polled: 8,93,572 (83.1%)","Total Male Voters: 4,93,467","Female Voters: 4,00,105"
1910,1991,Barasat,13,"Electors: 8,66,698","Male Electors: 4,76,782","Female Electors: 3,89,916",Booths: 912,"Total Votes Polled: 5,05,313 (58.3%)","Total Male Voters: 3,53,719","Female Voters: 1,51,594"
1911,1991,Bareilly,12,"Electors: 10,35,217","Male Electors: 5,39,264","Female Electors: 4,95,953","Booths: 1,226","Total Votes Polled: 7,18,960 (69.5%)","Total Male Voters: 4,32,409","Female Voters: 2,86,551"
1912,1991,Barh,18,"Electors: 11,34,522","Male Electors: 6,10,276","Female Electors: 5,24,246","Booths: 1,310","Total Votes Polled: 5,72,233 (50.4%)","Total Male Voters: 3,58,571","Female Voters: 2,13,662"
1913,1991,Barmer,23,"Electors: 11,50,421","Male Electors: 6,04,119","Female Electors: 5,46,302","Booths: 1,183","Total Votes Polled: 5,59,779 (48.7%)","Total Male Voters: 3,32,834","Female Voters: 2,26,945"
1914,1991,Baroda,22,"Electors: 8,69,418","Male Electors: 4,61,793","Female Electors: 4,07,625","Booths: 1,138","Total Votes Polled: 7,06,507 (81.3%)","Total Male Voters: 3,79,320","Female Voters: 3,27,187"
1915,1991,Barpeta,6,"Electors: 9,30,330","Male Electors: 5,23,207","Female Electors: 4,07,123","Booths: 1,046","Total Votes Polled: 6,95,973 (74.8%)","Total Male Voters: 3,84,134","Female Voters: 3,11,839"
1916,1991,Barrackpore,19,"Electors: 9,19,022","Male Electors: 4,80,488","Female Electors: 4,38,534","Booths: 1,148","Total Votes Polled: 7,74,768 (84.3%)","Total Male Voters: 4,27,193","Female Voters: 3,47,575"
1917,1991,Basirhat,14,"Electors: 7,60,905","Male Electors: 3,76,975","Female Electors: 3,83,930",Booths: 946,"Total Votes Polled: 2,07,034 (27.2%)","Total Male Voters: 1,43,148","Female Voters: 63,886"
1918,1991,Bastar,20,"Electors: 9,53,551","Male Electors: 5,25,086","Female Electors: 4,28,465",Booths: 961,"Total Votes Polled: 4,51,948 (47.4%)","Total Male Voters: 2,48,600","Female Voters: 2,03,348"
1919,1991,Basti,34,"Electors: 9,44,735","Male Electors: 5,17,990","Female Electors: 4,26,745","Booths: 1,131","Total Votes Polled: 3,71,799 (39.4%)","Total Male Voters: 2,68,981","Female Voters: 1,02,818"
1920,1991,Bayana,10,"Electors: 11,37,213","Male Electors: 5,77,794","Female Electors: 5,59,419","Booths: 1,394","Total Votes Polled: 6,10,555 (53.7%)","Total Male Voters: 3,57,816","Female Voters: 2,52,739"
1921,1991,Beed,34,"Electors: 10,07,437","Male Electors: 5,30,244","Female Electors: 4,77,193","Booths: 1,202","Total Votes Polled: 6,75,617 (67.1%)","Total Male Voters: 3,71,588","Female Voters: 3,04,029"
1922,1991,Begusarai,33,"Electors: 10,25,456","Male Electors: 5,18,312","Female Electors: 5,07,144","Booths: 1,241","Total Votes Polled: 5,36,165 (52.3%)","Total Male Voters: 2,69,362","Female Voters: 2,66,803"
1923,1991,Belgaum,25,"Electors: 10,36,202","Male Electors: 5,15,617","Female Electors: 5,20,585","Booths: 1,321","Total Votes Polled: 5,31,221 (51.3%)","Total Male Voters: 3,04,280","Female Voters: 2,26,941"
1924,1991,Bellary,5,"Electors: 10,69,213","Male Electors: 5,57,020","Female Electors: 5,12,193","Booths: 1,304","Total Votes Polled: 8,12,803 (76.0%)","Total Male Voters: 4,13,210","Female Voters: 3,99,593"
1925,1991,Berhampore,10,"Electors: 9,37,447","Male Electors: 4,87,434","Female Electors: 4,50,013","Booths: 1,162","Total Votes Polled: 4,64,429 (49.5%)","Total Male Voters: 2,76,951","Female Voters: 1,87,478"
1926,1991,Berhampur,11,"Electors: 9,20,104","Male Electors: 5,07,585","Female Electors: 4,12,519","Booths: 1,090","Total Votes Polled: 5,30,880 (57.7%)","Total Male Voters: 3,58,723","Female Voters: 1,72,157"
1927,1991,Bettiah,2,"Electors: 8,19,648","Male Electors: 4,20,161","Female Electors: 3,99,487",Booths: 978,"Total Votes Polled: 3,03,755 (37.1%)","Total Male Voters: 1,94,454","Female Voters: 1,09,301"
1928,1991,Betul,28,"Electors: 9,45,933","Male Electors: 4,70,821","Female Electors: 4,75,112","Booths: 1,149","Total Votes Polled: 5,19,063 (54.9%)","Total Male Voters: 2,71,158","Female Voters: 2,47,905"
1929,1991,Bhadrachalam,5,"Electors: 9,80,232","Male Electors: 5,27,242","Female Electors: 4,52,990","Booths: 1,141","Total Votes Polled: 6,00,132 (61.2%)","Total Male Voters: 3,40,923","Female Voters: 2,59,209"
1930,1996,Bhadrak,3,"Electors: 10,72,962","Male Electors: 5,27,651","Female Electors: 5,45,311","Booths: 1,341","Total Votes Polled: 6,87,157 (64.0%)","Total Male Voters: 3,62,861","Female Voters: 3,24,296"
1931,1996,Adilabad,35,"Electors: 9,40,100","Male Electors: 4,52,953","Female Electors: 4,87,147","Booths: 1,041","Total Votes Polled: 6,81,578 (72.5%)","Total Male Voters: 3,23,624","Female Voters: 3,57,954"
1932,1996,Adoor,17,"Electors: 11,93,804","Male Electors: 6,20,811","Female Electors: 5,72,993",Booths: 386,"Total Votes Polled: 5,17,028 (43.3%)","Total Male Voters: 3,06,213","Female Voters: 2,10,815"
1933,1996,Agra,73,"Electors: 12,79,854","Male Electors: 6,78,544","Female Electors: 6,01,310","Booths: 1,253","Total Votes Polled: 3,52,150 (27.5%)","Total Male Voters: 2,22,353","Female Voters: 1,29,797"
1934,1996,Ahmedabad,10,"Electors: 11,08,983","Male Electors: 5,66,185","Female Electors: 5,42,798","Booths: 1,644","Total Votes Polled: 5,69,866 (51.4%)","Total Male Voters: 3,34,002","Female Voters: 2,35,864"
1935,1996,Ahmednagar,39,"Electors: 10,58,086","Male Electors: 5,46,054","Female Electors: 5,12,032","Booths: 1,420","Total Votes Polled: 4,49,205 (42.5%)","Total Male Voters: 2,56,515","Female Voters: 1,92,690"
1936,1996,Ajmer,12,"Electors: 12,91,142","Male Electors: 7,06,423","Female Electors: 5,84,719","Booths: 1,402","Total Votes Polled: 6,34,392 (49.1%)","Total Male Voters: 3,48,916","Female Voters: 2,85,476"
1937,1996,Akbarpur,27,"Electors: 10,75,426","Male Electors: 5,54,561","Female Electors: 5,20,865","Booths: 1,466","Total Votes Polled: 6,47,675 (60.2%)","Total Male Voters: 3,62,029","Female Voters: 2,85,646"
1938,1996,Akola,19,"Electors: 12,52,135","Male Electors: 6,94,737","Female Electors: 5,57,398","Booths: 1,467","Total Votes Polled: 5,09,245 (40.7%)","Total Male Voters: 2,81,251","Female Voters: 2,27,994"
1939,1996,Aligarh,76,"Electors: 10,00,857","Male Electors: 5,17,469","Female Electors: 4,83,388","Booths: 1,372","Total Votes Polled: 8,54,456 (85.4%)","Total Male Voters: 4,47,243","Female Voters: 4,07,213"
1940,1996,Alipurduars,2,"Electors: 13,91,585","Male Electors: 7,65,374","Female Electors: 6,26,211","Booths: 1,608","Total Votes Polled: 5,16,276 (37.1%)","Total Male Voters: 2,84,006","Female Voters: 2,32,270"
1941,1996,Allahabad,56,"Electors: 9,73,861","Male Electors: 4,71,490","Female Electors: 5,02,371","Booths: 1,098","Total Votes Polled: 7,58,374 (77.9%)","Total Male Voters: 3,72,979","Female Voters: 3,85,395"
1942,1996,Alleppey,15,"Electors: 9,33,731","Male Electors: 4,42,442","Female Electors: 4,91,289","Booths: 1,333","Total Votes Polled: 4,05,090 (43.4%)","Total Male Voters: 2,16,081","Female Voters: 1,89,009"
1943,1996,Almora,3,"Electors: 11,32,574","Male Electors: 6,08,172","Female Electors: 5,24,402","Booths: 1,439","Total Votes Polled: 4,38,479 (38.7%)","Total Male Voters: 2,76,512","Female Voters: 1,61,967"
1944,1996,Alwar,8,"Electors: 9,08,492","Male Electors: 4,51,561","Female Electors: 4,56,931","Booths: 1,082","Total Votes Polled: 6,37,642 (70.2%)","Total Male Voters: 3,37,336","Female Voters: 3,00,306"
1945,1996,Amalapuram,9,"Electors: 10,98,767","Male Electors: 5,93,140","Female Electors: 5,05,627","Booths: 1,544","Total Votes Polled: 8,24,298 (75.0%)","Total Male Voters: 4,49,445","Female Voters: 3,74,853"
1946,1996,Ambala,1,"Electors: 11,02,927","Male Electors: 5,75,365","Female Electors: 5,27,562","Booths: 1,324","Total Votes Polled: 4,26,913 (38.7%)","Total Male Voters: 3,62,883","Female Voters: 64,030"
1947,1996,Amethi,25,"Electors: 10,99,720","Male Electors: 5,74,112","Female Electors: 5,25,608","Booths: 1,421","Total Votes Polled: 5,51,610 (50.2%)","Total Male Voters: 3,23,860","Female Voters: 2,27,750"
1948,1996,Amravati,21,"Electors: 8,05,749","Male Electors: 4,12,533","Female Electors: 3,93,216","Booths: 1,314","Total Votes Polled: 3,63,412 (45.1%)","Total Male Voters: 2,13,736","Female Voters: 1,49,676"
1949,1996,Amreli,7,"Electors: 11,34,857","Male Electors: 6,04,647","Female Electors: 5,30,210","Booths: 1,352","Total Votes Polled: 6,67,780 (58.8%)","Total Male Voters: 3,63,521","Female Voters: 3,04,259"
1950,1996,Amritsar,2,"Electors: 11,83,008","Male Electors: 6,43,785","Female Electors: 5,39,223","Booths: 1,460","Total Votes Polled: 6,74,418 (57.0%)","Total Male Voters: 4,13,127","Female Voters: 2,61,291"
1951,1996,Amroha,6,"Electors: 10,37,055","Male Electors: 5,05,982","Female Electors: 5,31,073","Booths: 1,310","Total Votes Polled: 7,01,725 (67.7%)","Total Male Voters: 3,54,148","Female Voters: 3,47,577"
1952,1996,Anakapalli,6,"Electors: 10,17,223","Male Electors: 5,21,973","Female Electors: 4,95,250","Booths: 1,251","Total Votes Polled: 3,71,592 (36.5%)","Total Male Voters: 2,32,394","Female Voters: 1,39,198"
1953,1996,Anand,20,"Electors: 12,14,517","Male Electors: 6,13,363","Female Electors: 6,01,154","Booths: 1,494","Total Votes Polled: 6,56,251 (54.0%)","Total Male Voters: 3,65,381","Female Voters: 2,90,870"
1954,1996,Anantapur,25,"Electors: 7,64,670","Male Electors: 4,21,122","Female Electors: 3,43,548",Booths: 991,"Total Votes Polled: 3,83,861 (50.2%)","Total Male Voters: 2,80,168","Female Voters: 1,03,693"
1955,1996,Anantnag,3,"Electors: 2,11,226","Male Electors: 1,20,578","Female Electors: 90,648",Booths: 344,"Total Votes Polled: 1,30,918 (62.0%)","Total Male Voters: 75,536","Female Voters: 55,382"
1956,1996,Andaman & Nicobar Islands,1,"Electors: 10,09,939","Male Electors: 5,59,121","Female Electors: 4,50,818","Booths: 1,248","Total Votes Polled: 4,87,473 (48.3%)","Total Male Voters: 3,11,995","Female Voters: 1,75,478"
1957,1996,Aonla,11,"Electors: 10,34,646","Male Electors: 5,14,119","Female Electors: 5,20,527","Booths: 1,376","Total Votes Polled: 7,57,483 (73.2%)","Total Male Voters: 3,92,223","Female Voters: 3,65,260"
1958,1996,Arakkonam,6,"Electors: 10,67,420","Male Electors: 5,44,384","Female Electors: 5,23,036","Booths: 1,484","Total Votes Polled: 9,31,653 (87.3%)","Total Male Voters: 4,77,288","Female Voters: 4,54,365"
1959,1996,Arambagh,28,"Electors: 10,49,489","Male Electors: 5,62,052","Female Electors: 4,87,437","Booths: 1,408","Total Votes Polled: 5,94,913 (56.7%)","Total Male Voters: 3,71,884","Female Voters: 2,23,029"
1960,1996,Araria,22,"Electors: 11,01,975","Male Electors: 5,73,723","Female Electors: 5,28,252","Booths: 1,693","Total Votes Polled: 6,44,523 (58.5%)","Total Male Voters: 3,42,176","Female Voters: 3,02,347"
1961,1996,Arrah,36,"Electors: 2,33,293","Male Electors: 1,27,386","Female Electors: 1,05,907",Booths: 704,"Total Votes Polled: 1,29,892 (55.7%)","Total Male Voters: 73,712","Female Voters: 56,180"
1962,1996,Arunachal East,2,"Electors: 3,11,147","Male Electors: 1,61,287","Female Electors: 1,49,860","Booths: 1,030","Total Votes Polled: 1,69,788 (54.6%)","Total Male Voters: 91,628","Female Voters: 78,160"
1963,1996,Arunachal West,1,"Electors: 12,07,881","Male Electors: 6,70,312","Female Electors: 5,37,569","Booths: 1,597","Total Votes Polled: 8,41,736 (69.7%)","Total Male Voters: 5,02,478","Female Voters: 3,39,258"
1964,1996,Asansol,38,"Electors: 11,20,144","Male Electors: 5,94,556","Female Electors: 5,25,588","Booths: 1,466","Total Votes Polled: 5,59,142 (49.9%)","Total Male Voters: 3,26,149","Female Voters: 2,32,993"
1965,1998,Aska,10,"Electors: 10,78,788","Male Electors: 5,34,148","Female Electors: 5,44,640","Booths: 1,341","Total Votes Polled: 7,52,835 (69.8%)","Total Male Voters: 3,87,217","Female Voters: 3,65,618"
1966,1998,Adilabad,35,"Electors: 9,67,961","Male Electors: 4,70,798","Female Electors: 4,97,163","Booths: 1,041","Total Votes Polled: 6,91,309 (71.4%)","Total Male Voters: 3,27,184","Female Voters: 3,64,125"
1967,1998,Adoor,17,"Electors: 12,24,534","Male Electors: 6,36,824","Female Electors: 5,87,710","Booths: 1,459","Total Votes Polled: 6,60,263 (53.9%)","Total Male Voters: 3,94,352","Female Voters: 2,65,911"
1968,1998,Agra,73,"Electors: 12,92,500","Male Electors: 6,86,217","Female Electors: 6,06,283","Booths: 1,269","Total Votes Polled: 6,52,074 (50.5%)","Total Male Voters: 3,70,067","Female Voters: 2,82,007"
1969,1998,Ahmedabad,10,"Electors: 11,25,233","Male Electors: 5,72,942","Female Electors: 5,52,291","Booths: 1,645","Total Votes Polled: 6,71,532 (59.7%)","Total Male Voters: 3,57,277","Female Voters: 3,14,255"
1970,1998,Ahmednagar,39,"Electors: 10,44,404","Male Electors: 5,36,615","Female Electors: 5,07,789","Booths: 1,420","Total Votes Polled: 6,15,621 (58.9%)","Total Male Voters: 3,36,310","Female Voters: 2,79,311"
1971,1998,Ajmer,12,"Electors: 12,25,461","Male Electors: 6,67,116","Female Electors: 5,58,345","Booths: 1,437","Total Votes Polled: 7,58,980 (61.9%)","Total Male Voters: 4,24,790","Female Voters: 3,34,190"
1972,1998,Akbarpur,27,"Electors: 11,20,511","Male Electors: 5,80,408","Female Electors: 5,40,103","Booths: 1,466","Total Votes Polled: 7,33,223 (65.4%)","Total Male Voters: 4,02,359","Female Voters: 3,30,864"
1973,1998,Akola,19,"Electors: 12,42,318","Male Electors: 6,95,838","Female Electors: 5,46,480","Booths: 1,484","Total Votes Polled: 6,24,474 (50.3%)","Total Male Voters: 3,98,942","Female Voters: 2,25,532"
1974,1998,Aligarh,76,"Electors: 10,23,567","Male Electors: 5,30,687","Female Electors: 4,92,880","Booths: 1,378","Total Votes Polled: 8,27,362 (80.8%)","Total Male Voters: 4,29,609","Female Voters: 3,97,753"
1975,1998,Alipurduars,2,"Electors: 14,09,229","Male Electors: 7,75,089","Female Electors: 6,34,140","Booths: 1,647","Total Votes Polled: 6,76,551 (48.0%)","Total Male Voters: 4,05,935","Female Voters: 2,70,616"
1976,1998,Allahabad,56,"Electors: 9,89,265","Male Electors: 4,80,736","Female Electors: 5,08,529","Booths: 1,099","Total Votes Polled: 7,64,807 (77.3%)","Total Male Voters: 3,72,860","Female Voters: 3,91,947"
1977,1998,Alleppey,15,"Electors: 9,55,400","Male Electors: 4,53,200","Female Electors: 5,02,200","Booths: 1,327","Total Votes Polled: 4,43,737 (46.5%)","Total Male Voters: 2,39,836","Female Voters: 2,03,901"
1978,1998,Almora,3,"Electors: 11,25,267","Male Electors: 6,02,191","Female Electors: 5,23,076","Booths: 1,439","Total Votes Polled: 6,58,873 (58.6%)","Total Male Voters: 3,88,662","Female Voters: 2,70,211"
1979,1998,Alwar,8,"Electors: 8,97,362","Male Electors: 4,45,097","Female Electors: 4,52,265","Booths: 1,082","Total Votes Polled: 6,66,177 (74.2%)","Total Male Voters: 3,50,236","Female Voters: 3,15,941"
1980,1998,Amalapuram,9,"Electors: 10,92,422","Male Electors: 5,90,183","Female Electors: 5,02,239","Booths: 1,544","Total Votes Polled: 7,48,313 (68.5%)","Total Male Voters: 4,17,825","Female Voters: 3,30,488"
1981,1998,Ambala,1,"Electors: 11,12,191","Male Electors: 5,80,752","Female Electors: 5,31,439","Booths: 1,324","Total Votes Polled: 5,97,556 (53.7%)","Total Male Voters: 3,35,658","Female Voters: 2,61,898"
1982,1998,Amethi,25,"Electors: 11,22,524","Male Electors: 5,85,576","Female Electors: 5,36,948","Booths: 1,421","Total Votes Polled: 6,21,643 (55.4%)","Total Male Voters: 3,56,331","Female Voters: 2,65,312"
1983,1998,Amravati,21,"Electors: 8,23,988","Male Electors: 4,21,619","Female Electors: 4,02,369","Booths: 1,314","Total Votes Polled: 5,15,939 (62.6%)","Total Male Voters: 2,85,895","Female Voters: 2,30,044"
1984,1998,Amreli,7,"Electors: 11,98,245","Male Electors: 6,38,591","Female Electors: 5,59,654","Booths: 1,395","Total Votes Polled: 6,50,837 (54.3%)","Total Male Voters: 3,71,220","Female Voters: 2,79,617"
1985,1998,Amritsar,2,"Electors: 12,02,795","Male Electors: 6,63,123","Female Electors: 5,39,672","Booths: 1,462","Total Votes Polled: 7,95,861 (66.2%)","Total Male Voters: 4,79,606","Female Voters: 3,16,255"
1986,1998,Amroha,6,"Electors: 10,24,801","Male Electors: 5,00,986","Female Electors: 5,23,815","Booths: 1,310","Total Votes Polled: 7,43,582 (72.6%)","Total Male Voters: 3,73,446","Female Voters: 3,70,136"
1987,1998,Anakapalli,6,"Electors: 10,28,911","Male Electors: 5,30,696","Female Electors: 4,98,215","Booths: 1,251","Total Votes Polled: 6,74,215 (65.5%)","Total Male Voters: 3,72,638","Female Voters: 3,01,577"
1988,1998,Anand,20,"Electors: 12,13,025","Male Electors: 6,12,053","Female Electors: 6,00,972","Booths: 1,497","Total Votes Polled: 6,88,126 (56.7%)","Total Male Voters: 3,84,650","Female Voters: 3,03,476"
1989,1998,Anantapur,25,"Electors: 8,04,983","Male Electors: 4,44,491","Female Electors: 3,60,492",Booths: 994,"Total Votes Polled: 2,26,597 (28.2%)","Total Male Voters: 1,36,939","Female Voters: 89,658"
1990,1998,Anantnag,3,"Electors: 2,32,013","Male Electors: 1,33,982","Female Electors: 98,031",Booths: 358,"Total Votes Polled: 1,47,698 (63.7%)","Total Male Voters: 83,792","Female Voters: 63,906"
1991,1998,Andaman & Nicobar Islands,1,"Electors: 10,21,105","Male Electors: 5,61,606","Female Electors: 4,59,499","Booths: 1,251","Total Votes Polled: 5,67,219 (55.6%)","Total Male Voters: 3,64,150","Female Voters: 2,03,069"
